Unnamed: 0.1,Unnamed: 0,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,duplicatedFlag,cleanedText,cleanedTextSentiment,predictedSpam,isSpam,is_english,relevance_score,negative,neutral,positive,correctedText,aspect,sentiment
620,1033,1350659,13173,45124,3474270,broo i am ur biggest fan❤❤❤😻😻plzz ekda reply de surveved laa💜bhaiii tujee srve video mst asat,,2,2020-01-12 06:33:03+00:00,2020-01-12 06:33:03+00:00,0,broo biggest fanplzz ekda reply de surveved laabhaii tujee srve video mst asat,broo biggest fan : red_heart : :red_heart : :red_heart : :smiling_cat_with_heart-eyes : :smiling_cat_with_heart-eyes : plzz ekda reply de surveved laa : purple_heart : bhaii tujee srve video mst asat,0.0,0,1,0.08429013,0.27004665,0.15342772,0.5765256,tujee srve video mst asat tujee srve video mst asat tujee srve video mst asat tujee srve video mst as,['tujee srve video'],['Neutral']
621,1039,2238396,44028,59252,3573787,Her lipstick 😍,,3,2020-01-12 06:41:09+00:00,2020-01-12 06:41:09+00:00,0,lipstick,lipstick : smiling_face_with_heart-eyes :,0.0,0,1,0.44664443,0.31366676,0.21845768,0.46787554,lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick lipstick,['lipstick lipstick lipstick lipstick lipstick'],['Neutral']
622,1040,3292116,13173,45124,666056,Nice reeyansh 🥰,,1,2020-01-12 06:43:23+00:00,2020-01-12 06:43:23+00:00,0,nice reeyansh,nice reeyansh : smiling_face_with_hearts :,0.0,0,1,0.25887695,0.030557342,0.14001504,0.82942766,nice reeyansh.,[],[]
623,1043,4202105,13173,45124,10442,Arey bhava android madhe tik tok video jase edit jarayche te video banav,,4,2020-01-12 06:54:46+00:00,2020-01-12 06:54:46+00:00,0,arey bhava android madhe tik tok video jase edit jarayche te video banav,arey bhava android madhe tik tok video jase edit jarayche te video banav,0.0,0,1,0.04439213,0.6235045,0.23300576,0.14348975,jase edit jarayche te video banav aap android madhe bhava android madhe tik tok video jase edit jarayche te video banav aap android madhe tik tok video jase edit ja,['madhe'],['Neutral']
624,1045,3843146,13173,45124,3010120,Reee again and again fall in love with uuu❤,,31,2020-01-12 06:58:53+00:00,2020-01-12 06:58:53+00:00,0,ree fall love uu,ree fall love uu : red_heart :,0.0,0,1,0.13829005,0.24851552,0.12912987,0.6223546,ree fall love uu.,[],[]
625,1046,3121131,13173,45124,3075725,Which city are from you,,0,2020-01-12 07:04:19+00:00,2020-01-12 07:04:19+00:00,0,city,city,0.0,0,1,0.14800182,0.13881844,0.17692664,0.68425494,City of London.,[],[]
626,1049,1094520,44028,59252,3355166,I would recommend to watch it at 2x speed so that whatever they say seems normal,,25,2020-01-12 07:13:24+00:00,2020-01-12 07:13:24+00:00,0,would recommend watch 2x speed whatever say seems normal,would recommend watch 2x speed whatever say seems normal,0.0,0,1,0.029286137,0.10280084,0.2604519,0.63674724,Would recommend watch 2x speed whatever seems normal.,['speed'],['Positive']
627,1050,173,37866,28032,2390685,So I believe you should wear whichever you like,4411530.0,0,2020-01-12 07:13:29+00:00,2020-01-12 07:13:29+00:00,0,believe wear whichever like,believe wear whichever like,0.0,0,1,0.1809556,0.58404857,0.17751928,0.23843215,Believe in wearing whichever way you like.,['wearing'],['Positive']
628,1051,1478868,13173,45124,1389075,Hair cut konsa ahe 🤘🤘,,1,2020-01-12 07:16:26+00:00,2020-01-12 07:16:26+00:00,0,hair cut konsa ahe,hair cut konsa ahe : sign_of_the_horns : :sign_of_the_horns :,0.0,0,1,0.3437218,0.42214555,0.3356929,0.24216154,hair cut konsa ahee hair cut konsa ahee hair cut konsa ahee hair cut konsa ahee hair cut konsa ahee hair cut konsa ahee hair cut konsa ahee,['hair cut'],['Neutral']
629,1053,2316543,13173,45124,2817696,Hiii ree tu kuthe rahto re bhau,,1,2020-01-12 07:20:15+00:00,2020-01-12 07:20:15+00:00,0,hii ree tu kuthe rahto bhau,hii ree tu kuthe rahto bhau,0.0,0,1,0.12873384,0.63867205,0.20539619,0.15593176,hii ree tu kuthe rahto bhau kuthe rahto bhau kuthe rahto bhau kuthe rahto bhau kuthe rah,['ree tu kuthe rahto bhau'],['Neutral']
630,1055,3210418,13173,45124,2302442,Ohhh kdk look janii😘🔥,,5,2020-01-12 07:28:18+00:00,2020-01-12 07:28:18+00:00,0,ohh kdk look janii,ohh kdk look janii : face_blowing_a_kiss : :fire :,0.0,0,1,0.13329422,0.46521807,0.35307646,0.18170552,ohh kdk look janii. ohh kdk look janii. ohh kdk look janii. ohh kdk look janii. ohh kdk look janii,['kdk'],['Negative']
631,1064,625420,13173,45124,652626,Hey stylish boy 😎,,0,2020-01-12 07:46:55+00:00,2020-01-12 07:46:55+00:00,0,hey stylish boy,hey stylish boy : smiling_face_with_sunglasses :,0.0,0,1,0.3052173,0.2668546,0.17462261,0.5585228,hey stylish boy.,[],[]
632,1065,3065673,13173,45124,2501895,Where  you  live,,0,2020-01-12 07:50:27+00:00,2020-01-12 07:50:27+00:00,0,live,live,0.0,0,1,0.0857209,0.10671381,0.12585132,0.76743484,"Live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music, live music,",[],[]
633,1068,4128968,13173,45124,2019061,Hairstyle khup chan ahe tujhi...and expressions aye haye🤭😘,,0,2020-01-12 08:01:26+00:00,2020-01-12 08:01:26+00:00,0,hairstyle khup chan ahe tujhiand expression aye haye,hairstyle khup chan ahe tujhiand expression aye haye : face_with_hand_over_mouth : :face_blowing_a_kiss :,0.0,0,1,0.36670804,0.4220547,0.29688683,0.28105843,aye haye hairstyle khup chan ahe tujhiand expression aye haye chan ahe tujhiand expression aye haye haye chan ahe tujhian,['hairstyle khup chan'],['Negative']
634,1069,3891031,13173,45124,3010417,Yeah i try to understand you....,,1,2020-01-12 08:03:58+00:00,2020-01-12 08:03:58+00:00,0,yeah try understand,yeah try understand,0.0,0,1,0.04533486,0.44149822,0.20057467,0.3579271,Yeah try understand.,[],[]
635,1070,2176837,44028,59252,3502266,Bandgi you look fabulous.,,2,2020-01-12 08:04:24+00:00,2020-01-12 08:04:24+00:00,0,bandgi look fabulous,bandgi look fabulous,0.0,0,1,0.5966314,0.024400463,0.03515191,0.9404476,bandgi look fabulous.,['bandgi'],['Positive']
636,1073,3400907,13173,45124,1834379,Plzz Make Videos in Marathi n give subtitles for those who don't know Marathi...  #cuteboy #lovereyyy,,0,2020-01-12 08:05:03+00:00,2020-01-12 08:05:03+00:00,0,plzz make video marathi n give subtitle not know marathi,plzz make video marathi n give subtitle not know marathi,0.0,0,1,0.069743514,0.71786463,0.15497369,0.12716167,plzz make video marathi n give subtitle not know marathi plzz make video marathi n give subtitle not know marathi.,['subtitle'],['Negative']
637,1080,1964915,44028,59252,3265719,Best Eyeshadow palette konsa hai,,3,2020-01-12 08:16:22+00:00,2020-01-12 08:16:22+00:00,0,best eyeshadow palette konsa hai,best eyeshadow palette konsa hai,0.0,0,1,0.5233593,0.0133651,0.027805323,0.9588296,best eyeshadow palette konsa hai.,['eyeshadow'],['Positive']
638,1086,996312,44028,59252,1255264,"Yayyy❤️ Guys this is my first collab ever with Nykaa , I hope you like it . The products I am showing are actually the products I use in real life 💋💋 Show some love xoxo",,22,2020-01-12 08:32:15+00:00,2020-01-12 08:32:15+00:00,0,yayy️ guy first collab ever nykaa hope like product showing actually product use real life show love xoxo,yayy : red_heart : guy first collab ever nykaa hope like product showing actually product use real life : kiss_mark : :kiss_mark : show love xoxo,0.0,0,1,0.49240434,0.2595197,0.093131766,0.6473486,yayy guy first collab ever nykaa hope like product showing actually product use real life show love xoxo.,['product'],['Negative']
639,1088,1949822,13173,45124,3036164,Pubgy khelto ka???,,0,2020-01-12 08:36:37+00:00,2020-01-12 08:36:37+00:00,0,pubgy khelto ka,pubgy khelto ka,0.0,0,1,0.1242515,0.5510467,0.21946876,0.22948453,Pubgy khelto kasso kasso.,[],[]
640,1094,4057370,13173,45124,2105543,Hi ok sometimes say marathi,,0,2020-01-12 08:43:01+00:00,2020-01-12 08:43:01+00:00,0,hi ok sometimes say marathi,hi ok sometimes say marathi,0.0,0,1,0.03744504,0.25614706,0.52597487,0.21787807,hi ok sometimes say marathi.,['marathi'],['Neutral']
641,1095,222,44028,59252,2765255,I wish I had all these product,996312.0,2,2020-01-12 08:45:30+00:00,2020-01-12 08:45:30+00:00,0,wish product,wish product,0.0,0,1,0.17544459,0.09799855,0.18511347,0.716888,Wish product.,[],[]
642,1098,1242257,44028,59252,1627111,Wow this is the best collab ever 😍 . I just love her .,,5,2020-01-12 08:50:03+00:00,2020-01-12 08:50:03+00:00,0,wow best collab ever love,wow best collab ever : smiling_face_with_heart-eyes : love,0.0,0,1,0.31195477,0.0032618032,0.004726567,0.9920116,wow best collab ever love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love,[],[]
643,1099,2017007,44028,59252,373387,I am gonna buy them all because of bandgi,,4,2020-01-12 08:50:03+00:00,2020-01-12 08:50:03+00:00,0,going buy bandgi,going buy bandgi,0.0,0,1,0.44149804,0.24812914,0.15865383,0.593217,going buy bandgi bandgi.,['bandgi'],['Positive']
644,1102,4164328,44028,59252,2147078,I love Bandgi Kalra,,3,2020-01-12 08:50:05+00:00,2020-01-12 08:50:05+00:00,0,love bandgi kalra,love bandgi kalra,0.0,0,1,0.6539887,0.13797419,0.17503034,0.6869955,love bandgi kalra.,['bandgi'],['Positive']
645,1103,1169095,44028,59252,2291104,You should take bandgi in all of your ads 😍,,3,2020-01-12 08:50:05+00:00,2020-01-12 08:50:05+00:00,0,take bandgi ad,take bandgi ad : smiling_face_with_heart-eyes :,0.0,0,1,0.46294948,0.24334301,0.21586367,0.54079336,bandgi ad - ad - ad - ad - ad - ad - ad - ad - ad - ad - ad - ad ,['bandgi ad -'],['Neutral']
646,1104,881206,44028,59252,2171259,You killed it Bandgi,,3,2020-01-12 08:50:06+00:00,2020-01-12 08:50:06+00:00,0,killed bandgi,killed bandgi,0.0,0,1,0.40800828,0.8777,0.06846749,0.053832527,killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi killed bandgi,[],[]
647,1105,4406176,44028,59252,2692193,We want Bandgi,,2,2020-01-12 08:50:06+00:00,2020-01-12 08:50:06+00:00,0,want bandgi,want bandgi,0.0,0,1,0.49444205,0.31175196,0.20879155,0.47945654,bandgi want bandgi bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want bandgi want band,['bandgi'],['Neutral']
648,1106,3437113,44028,59252,3224658,I will buy all products,,3,2020-01-12 08:50:07+00:00,2020-01-12 08:50:07+00:00,0,buy product,buy product,0.0,0,1,0.20658018,0.061906677,0.10863107,0.8294623,Buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product buy product,[],[]
649,1108,4137174,44028,59252,1344302,I am a huge fan of Bandgi Kalra,,4,2020-01-12 08:50:07+00:00,2020-01-12 08:50:07+00:00,0,huge fan bandgi kalra,huge fan bandgi kalra,0.0,0,1,0.55693734,0.19838133,0.17061667,0.631002,huge fan bandgi kalra.,['bandgi'],['Positive']
650,1112,2912278,13173,45124,3110318,You are looking so pretty,,0,2020-01-12 09:11:59+00:00,2020-01-12 09:11:59+00:00,0,looking pretty,looking pretty,0.0,0,1,0.24912763,0.11787784,0.3011339,0.5809882,"Looking pretty, looking pretty.",['Looking'],['Positive']
651,1119,3958576,13173,45124,3214156,Marathi kidhr hy????,,0,2020-01-12 09:46:06+00:00,2020-01-12 09:46:06+00:00,0,marathi kidhr hy,marathi kidhr hy,0.0,0,1,0.2017877,0.5934936,0.23494409,0.17156228,marathi kidhr hya hya hya hya hya hya hya hya hya hya hya hya hya hya ,['marathi kidhr hya'],['Neutral']
652,1120,1435940,44028,59252,2827607,Cheapest contestant,,5,2020-01-12 09:51:58+00:00,2020-01-12 09:51:58+00:00,0,cheapest contestant,cheapest contestant,0.0,0,1,0.13838091,0.8631309,0.09415552,0.042713594,cheapest contestant.,['contestant'],['Positive']
653,1121,942063,13173,45124,1403955,I know that hair trick 🙌♥️😁😁😁😂,,1,2020-01-12 09:52:24+00:00,2020-01-12 09:52:24+00:00,0,know hair trick ️,know hair trick : raising_hands : :heart_suit : :beaming_face_with_smiling_eyes : :beaming_face_with_smiling_eyes : :beaming_face_with_smiling_eyes : :face_with_tears_of_joy :,0.0,0,1,0.38783047,0.19691871,0.18171635,0.621365,Hair Tricks Hair Tricks.,[],[]
654,1122,2467068,13173,45124,3329192,“GOOD”🙂,,12,2020-01-12 09:53:55+00:00,2020-01-12 09:53:55+00:00,0,good,good : slightly_smiling_face :,0.0,0,1,0.06285378,0.023837566,0.16000381,0.8161586,Good luck!,[],[]
655,1124,874027,13173,45124,2945252,Aapne sahi bola hai thanks,,0,2020-01-12 09:59:03+00:00,2020-01-12 09:59:03+00:00,0,aapne sahi bola hai thanks,aapne sahi bola hai thanks,0.0,0,1,0.16795562,0.7253432,0.20421039,0.07044634,Apne sahi bola hai thanks.,['bola'],['Neutral']
656,1125,1457691,13173,45124,2129057,Marathi madhe video  banav na plzzz,,0,2020-01-12 10:05:19+00:00,2020-01-12 10:05:19+00:00,0,marathi madhe video banav na plzz,marathi madhe video banav na plzz,0.0,0,1,0.03640837,0.45620966,0.28585926,0.2579311,video banav na plzz.,['video'],['Neutral']
657,1126,1735688,13173,45124,3324424,You are melting my heart .....❤❤❤❤,,1,2020-01-12 10:07:31+00:00,2020-01-12 10:07:31+00:00,0,melting heart,melting heart : red_heart : :red_heart : :red_heart : :red_heart :,0.0,0,1,0.058772452,0.8418286,0.1136387,0.044532746,melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting heart melting,"['heart melting', 'melting']","['Neutral', 'Neutral']"
658,1127,3022780,44028,59252,2387203,"Sound and I m sure it is Extremely fake, she hardly uses them",,5,2020-01-12 10:08:10+00:00,2020-01-12 10:08:10+00:00,0,sound sure extremely fake hardly us,sound sure extremely fake hardly us,0.0,0,1,0.16751742,0.93421257,0.049765244,0.016022256,sound sure extremely fake hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable hardly usable,"['sound sure', 'hardly usable']","['Negative', 'Negative']"
659,1128,3430886,44028,59252,2387203,She applied serum on face by dabbing as she was wearing make up but rubbed the moisturiser on hand 😂😂 so fake,,5,2020-01-12 10:10:36+00:00,2020-01-12 10:10:36+00:00,0,applied serum face dabbing wearing make rubbed moisturiser hand fake,applied serum face dabbing wearing make rubbed moisturiser hand : face_with_tears_of_joy : :face_with_tears_of_joy : fake,0.0,0,1,0.36999545,0.9273385,0.05706829,0.01559321,Applying serum face dabbing wearing make rubbed moisturiser hand fake rubbed moisturiser hand fake rubbed moisturiser hand fake rubbed moisturiser hand fake rubbed serum face dabbing face dabbing face dabbing face dabbing face dabbing,"['serum face dabbing', 'make rubbed moisturiser']","['Neutral', 'Negative']"
